year,gender,city,cancer,年齡標準化發生率WHO2000世界標準人口(每10萬人口),cancercount,ageavg,agemedium,grossrate(10million),cid,gid
1987,男,嘉義縣,口腔、口咽及下咽,12.21,32,57.44,59.5,10.91,Q,M
1987,男,屏東縣,口腔、口咽及下咽,8.52,35,55.49,58,7.44,R,M
1987,男,澎湖縣,口腔、口咽及下咽,2.17,1,50,50,1.92,S,M
1987,男,花蓮縣,口腔、口咽及下咽,12.53,23,54.83,53,11.92,T,M
1987,男,台東縣,口腔、口咽及下咽,15.43,16,62.06,59,10.8,U,M
1987,女,台閩地區,口腔、口咽及下咽,1.56,119,52.41,54,1.25,V,F
1987,女,台北市,口腔、口咽及下咽,1.54,18,47.33,48.5,1.39,B,F
1987,女,台中市,口腔、口咽及下咽,1.74,11,60.36,66,1.19,C,F
1987,女,台南市,口腔、口咽及下咽,1.67,11,51.64,50,1.38,D,F
1987,女,高雄市,口腔、口咽及下咽,1.1,10,48.8,44.5,0.85,E,F
1987,女,基隆市,口腔、口咽及下咽,1.22,2,38,38,1.2,F,F
1987,女,嘉義市,口腔、口咽及下咽,3.18,3,62,68,2.41,H,F
1987,女,新北市,口腔、口咽及下咽,1.76,16,48.63,50.5,1.17,I,F
1987,女,桃園市,口腔、口咽及下咽,1.07,5,44,54,0.83,J,F
1987,女,新竹縣,口腔、口咽及下咽,1.37,2,66.5,66.5,1.16,K,F
1987,女,宜蘭縣,口腔、口咽及下咽,2.26,4,60.75,63.5,1.86,L,F
1987,女,苗栗縣,口腔、口咽及下咽,0.41,1,32,32,0.38,M,F
1987,女,彰化縣,口腔、口咽及下咽,1.85,9,57,55,1.51,N,F
1987,女,南投縣,口腔、口咽及下咽,1.33,3,56,59,1.18,O,F
1987,女,雲林縣,口腔、口咽及下咽,1.86,7,54,59,1.89,P,F
1987,女,嘉義縣,口腔、口咽及下咽,2,5,53.4,49,1.88,Q,F
1987,女,屏東縣,口腔、口咽及下咽,0.77,3,54,61,0.71,R,F
1987,女,澎湖縣,口腔、口咽及下咽,2.5,1,32,32,2.13,S,F
1987,女,花蓮縣,口腔、口咽及下咽,3.08,4,56.25,57,2.46,T,F
1987,女,台東縣,口腔、口咽及下咽,3.03,3,64.67,60,2.52,U,F
1988,男,台閩地區,口腔、口咽及下咽,8.83,760,53.19,53,7.36,V,M
1988,男,台北市,口腔、口咽及下咽,9.04,106,55.15,55.5,7.79,B,M
1988,男,台中市,口腔、口咽及下咽,9.02,69,53.88,54,6.94,C,M
1988,男,台南市,口腔、口咽及下咽,4.56,37,49.11,52,4.25,D,M
1988,男,高雄市,口腔、口咽及下咽,10.22,109,50.24,50,8.57,E,M
1988,男,基隆市,口腔、口咽及下咽,13.07,15,60.07,59,8.27,F,M
1988,男,新竹市,口腔、口咽及下咽,2.59,4,47,46,2.45,G,M
1988,男,嘉義市,口腔、口咽及下咽,15.39,17,51.59,50,13,H,M
1988,男,新北市,口腔、口咽及下咽,8.88,100,51.32,51.5,6.74,I,M
1988,男,桃園市,口腔、口咽及下咽,5.45,32,55.66,58.5,4.74,J,M
1988,男,新竹縣,口腔、口咽及下咽,2.93,5,63.6,67,2.57,K,M
1988,男,宜蘭縣,口腔、口咽及下咽,6.07,14,55.79,56,6.02,L,M
1988,男,苗栗縣,口腔、口咽及下咽,6.73,17,55.24,59,5.95,M,M
1988,男,彰化縣,口腔、口咽及下咽,12.31,63,55.7,53,9.9,N,M
1988,男,南投縣,口腔、口咽及下咽,5.34,13,55.31,57,4.66,O,M
1988,男,雲林縣,口腔、口咽及下咽,13.99,50,49.94,49.5,12.52,P,M
1988,男,嘉義縣,口腔、口咽及下咽,10.39,29,58.31,60,9.95,Q,M
1988,男,屏東縣,口腔、口咽及下咽,8.13,33,49.85,51,7.03,R,M
1988,男,澎湖縣,口腔、口咽及下咽,12.94,5,48.2,51,9.71,S,M
1988,男,花蓮縣,口腔、口咽及下咽,9.39,16,51.19,52,8.37,T,M
1988,男,台東縣,口腔、口咽及下咽,17.22,24,57.46,59,16.84,U,M
1988,女,台閩地區,口腔、口咽及下咽,1.52,118,55.54,58.5,1.23,V,F
1988,女,台北市,口腔、口咽及下咽,1.71,17,59.24,60,1.29,B,F
1988,女,台中市,口腔、口咽及下咽,1.34,10,47,43.5,1.06,C,F
1988,女,台南市,口腔、口咽及下咽,1.14,8,60.13,65.5,0.99,D,F
1988,女,高雄市,口腔、口咽及下咽,1.23,12,49,49.5,1.01,E,F
1988,女,基隆市,口腔、口咽及下咽,1.29,2,44.5,44.5,1.2,F,F
1988,女,嘉義市,口腔、口咽及下咽,1.76,2,58,58,1.6,H,F
1988,女,新北市,口腔、口咽及下咽,2.03,20,55.05,60.5,1.42,I,F
1988,女,桃園市,口腔、口咽及下咽,0.55,2,65.5,65.5,0.33,J,F
1988,女,新竹縣,口腔、口咽及下咽,1.3,2,39.5,39.5,1.15,K,F
1988,女,宜蘭縣,口腔、口咽及下咽,2.13,4,49.75,52,1.86,L,F
1988,女,苗栗縣,口腔、口咽及下咽,1.08,3,48,61,1.15,M,F
1988,女,彰化縣,口腔、口咽及下咽,1.81,10,52.4,60.5,1.68,N,F
1988,女,南投縣,口腔、口咽及下咽,0.9,2,69.5,69.5,0.79,O,F
1988,女,雲林縣,口腔、口咽及下咽,0.81,3,71.33,73,0.82,P,F
1988,女,嘉義縣,口腔、口咽及下咽,1.64,4,51.25,50,1.52,Q,F
1988,女,屏東縣,口腔、口咽及下咽,1.06,4,61.5,67,0.95,R,F
1988,女,澎湖縣,口腔、口咽及下咽,2.21,1,70,70,2.16,S,F
1988,女,花蓮縣,口腔、口咽及下咽,4.52,6,60.83,62.5,3.72,T,F
1988,女,台東縣,口腔、口咽及下咽,5.76,6,64.33,62.5,5.11,U,F
1989,男,台閩地區,口腔、口咽及下咽,10.09,879,55.35,55,8.43,V,M
1989,男,台北市,口腔、口咽及下咽,7.38,86,56.24,55,6.29,B,M
1989,男,台中市,口腔、口咽及下咽,9.4,74,54.91,55,7.3,C,M
1989,男,台南市,口腔、口咽及下咽,7.19,53,56.94,58,6.05,D,M
1989,男,高雄市,口腔、口咽及下咽,14.12,148,51.66,50,11.55,E,M
1989,男,基隆市,口腔、口咽及下咽,7.07,11,53.64,56,6.04,F,M
1989,男,新竹市,口腔、口咽及下咽,3.51,5,51.6,44,3.02,G,M
1989,男,嘉義市,口腔、口咽及下咽,11.16,13,57.62,57,9.95,H,M
1989,男,新北市,口腔、口咽及下咽,9.37,105,55.18,56,6.89,I,M
1989,男,桃園市,口腔、口咽及下咽,5.58,33,56.94,60,4.78,J,M
1989,男,新竹縣,口腔、口咽及下咽,3.99,6,61,53.5,3.06,K,M
1989,男,宜蘭縣,口腔、口咽及下咽,3.31,7,65.29,65,3.01,L,M
1989,男,苗栗縣,口腔、口咽及下咽,4.88,13,60.85,61,4.55,M,M
1989,男,彰化縣,口腔、口咽及下咽,19.01,104,51.76,53,16.28,N,M
1989,男,南投縣,口腔、口咽及下咽,6.53,16,54.5,56,5.73,O,M
1989,男,雲林縣,口腔、口咽及下咽,20.83,76,58.14,57.5,19.23,P,M
1989,男,嘉義縣,口腔、口咽及下咽,16.46,43,58.84,57,14.83,Q,M
1989,男,屏東縣,口腔、口咽及下咽,6.47,27,57.3,57,5.77,R,M
1989,男,澎湖縣,口腔、口咽及下咽,3.16,2,60,60,3.93,S,M
1989,男,花蓮縣,口腔、口咽及下咽,17.38,33,58.52,61,17.45,T,M
1989,男,台東縣,口腔、口咽及下咽,14.79,21,59.38,62,14.83,U,M
1989,男,金門縣,口腔、口咽及下咽,5.62,1,33,33,4.49,,M
1989,女,台閩地區,口腔、口咽及下咽,1.73,139,54.64,57,1.43,V,F
1989,女,台北市,口腔、口咽及下咽,1.73,18,56.06,57.5,1.35,B,F
1989,女,台中市,口腔、口咽及下咽,1.32,9,56.67,53,0.93,C,F
1989,女,台南市,口腔、口咽及下咽,1.71,13,55.92,60,1.6,D,F
1989,女,高雄市,口腔、口咽及下咽,1.11,10,52.7,55.5,0.83,E,F
1989,女,基隆市,口腔、口咽及下咽,1.56,2,69,69,1.19,F,F
1989,女,新竹市,口腔、口咽及下咽,0.84,1,65,65,0.65,G,F
1989,女,嘉義市,口腔、口咽及下咽,0.87,1,58,58,0.8,H,F
1989,女,新北市,口腔、口咽及下咽,2.38,26,49.35,55,1.8,I,F
1989,女,桃園市,口腔、口咽及下咽,1.45,7,48.14,40,1.11,J,F
1989,女,新竹縣,口腔、口咽及下咽,1.24,2,47.5,47.5,1.14,K,F
1989,女,苗栗縣,口腔、口咽及下咽,1.95,5,53.6,59,1.92,M,F
1989,女,彰化縣,口腔、口咽及下咽,1.38,8,64.14,70,1.34,N,F
1989,女,南投縣,口腔、口咽及下咽,0.45,1,51,51,0.39,O,F
1989,女,雲林縣,口腔、口咽及下咽,2.88,10,58.9,64.5,2.76,P,F
1989,女,嘉義縣,口腔、口咽及下咽,1.17,3,48,51,1.14,Q,F
1989,女,屏東縣,口腔、口咽及下咽,1.87,7,49.29,50,1.66,R,F
1989,女,花蓮縣,口腔、口咽及下咽,5.08,7,60.29,65,4.34,T,F
1989,女,台東縣,口腔、口咽及下咽,8.74,9,58.11,69,7.73,U,F
1990,男,台閩地區,口腔、口咽及下咽,9.68,865,54.08,54,8.21,V,M
1990,男,台北市,口腔、口咽及下咽,8.91,107,56,57,7.8,B,M
1990,男,台中市,口腔、口咽及下咽,9.88,79,53.09,54,7.64,C,M
1990,男,台南市,口腔、口咽及下咽,5.26,42,52,52,4.75,D,M
1990,男,高雄市,口腔、口咽及下咽,10.29,111,52.39,52,8.57,E,M
1990,男,基隆市,口腔、口咽及下咽,3.44,5,49.4,46,2.73,F,M
1990,男,新竹市,口腔、口咽及下咽,8.19,12,55.08,56.5,7.14,G,M
1990,男,嘉義市,口腔、口咽及下咽,10.66,12,57.42,57.5,9.14,H,M
1990,男,新北市,口腔、口咽及下咽,9.53,115,53.14,54,7.36,I,M
1990,男,桃園市,口腔、口咽及下咽,5.74,34,51.56,52,4.8,J,M
1990,男,新竹縣,口腔、口咽及下咽,6.5,11,51.45,51,5.57,K,M
1990,男,宜蘭縣,口腔、口咽及下咽,8.26,18,61.83,62.5,7.68,L,M
1990,男,苗栗縣,口腔、口咽及下咽,7.41,20,52.55,54,6.98,M,M
1990,男,彰化縣,口腔、口咽及下咽,14.17,77,53.06,54,11.97,N,M
1990,男,南投縣,口腔、口咽及下咽,11.49,28,50.79,50,9.99,O,M
1990,男,雲林縣,口腔、口咽及下咽,19.48,67,57.64,57,17.01,P,M
1990,男,嘉義縣,口腔、口咽及下咽,11.71,33,53.3,54,11.38,Q,M
1990,男,屏東縣,口腔、口咽及下咽,8.66,37,55.38,55,7.9,R,M
1990,男,澎湖縣,口腔、口咽及下咽,7.86,3,49,45,5.92,S,M
1990,男,花蓮縣,口腔、口咽及下咽,15.47,28,59.39,57.5,14.74,T,M
1990,男,台東縣,口腔、口咽及下咽,18.57,24,54.96,55,17.01,U,M
1990,女,台閩地區,口腔、口咽及下咽,1.56,124,58.36,60,1.26,V,F
1990,女,台北市,口腔、口咽及下咽,2.2,24,55.17,56.5,1.78,B,F
1990,女,台中市,口腔、口咽及下咽,1,7,55.57,55,0.71,C,F
1990,女,台南市,口腔、口咽及下咽,0.82,7,49.43,38,0.85,D,F
1990,女,高雄市,口腔、口咽及下咽,1.29,12,54.83,56.5,0.99,E,F
1990,女,基隆市,口腔、口咽及下咽,2.09,3,57,58,1.77,F,F
1990,女,新竹市,口腔、口咽及下咽,4.2,5,60.2,58,3.2,G,F
1990,女,嘉義市,口腔、口咽及下咽,0.67,1,28,28,0.79,H,F
1990,女,新北市,口腔、口咽及下咽,1.26,11,64.27,61,0.74,I,F
1990,女,桃園市,口腔、口咽及下咽,1.95,8,60.38,63,1.24,J,F
1990,女,新竹縣,口腔、口咽及下咽,1.84,3,68.33,69,1.69,K,F
1990,女,宜蘭縣,口腔、口咽及下咽,1.05,2,69,69,0.92,L,F
1990,女,苗栗縣,口腔、口咽及下咽,1.73,4,64.75,66,1.53,M,F
1990,女,彰化縣,口腔、口咽及下咽,0.61,3,54.33,53,0.5,N,F
1990,女,南投縣,口腔、口咽及下咽,0.41,1,55,55,0.39,O,F
1990,女,雲林縣,口腔、口咽及下咽,0.94,4,60.25,61,1.11,P,F
1990,女,嘉義縣,口腔、口咽及下咽,1.77,5,52.6,59,1.91,Q,F
1990,女,屏東縣,口腔、口咽及下咽,2,8,60,62,1.88,R,F
1990,女,花蓮縣,口腔、口咽及下咽,5.09,7,59.71,62,4.31,T,F
1990,女,台東縣,口腔、口咽及下咽,6.58,7,69.14,64,6.05,U,F
1990,女,金門縣,口腔、口咽及下咽,9.07,2,62,62,9.64,,F
1991,男,台閩地區,口腔、口咽及下咽,11.76,1087,53.79,54,10.22,V,M
1991,男,台北市,口腔、口咽及下咽,9.03,112,53.91,51,8.18,B,M
1991,男,台中市,口腔、口咽及下咽,11.3,96,53.6,53.5,9.11,C,M
1991,男,台南市,口腔、口咽及下咽,6.58,53,52.25,52,5.94,D,M
1991,男,高雄市,口腔、口咽及下咽,14.53,168,50.3,49.5,12.86,E,M
1991,男,基隆市,口腔、口咽及下咽,2.74,5,49.2,43,2.71,F,M
1991,男,新竹市,口腔、口咽及下咽,9.38,15,61.6,63,8.8,G,M
1991,男,嘉義市,口腔、口咽及下咽,15.78,19,54.58,59,14.44,H,M
1991,男,新北市,口腔、口咽及下咽,11.7,146,52.96,53,9.18,I,M
1991,男,桃園市,口腔、口咽及下咽,6.99,44,54.3,54.5,6.08,J,M
1991,男,新竹縣,口腔、口咽及下咽,9.35,15,54.07,54,7.5,K,M
1991,男,宜蘭縣,口腔、口咽及下咽,8.28,18,57.61,57,7.64,L,M
1991,男,苗栗縣,口腔、口咽及下咽,6.76,19,54.42,56,6.59,M,M
1991,男,彰化縣,口腔、口咽及下咽,19.02,101,54.01,53,15.58,N,M
1991,男,南投縣,口腔、口咽及下咽,18,46,55.2,53.5,16.31,O,M
1991,男,雲林縣,口腔、口咽及下咽,21.93,83,56.22,57,21.04,P,M
1991,男,嘉義縣,口腔、口咽及下咽,13.77,39,56.9,57,13.37,Q,M
1991,男,屏東縣,口腔、口咽及下咽,10.25,45,54.4,53,9.56,R,M
1991,男,澎湖縣,口腔、口咽及下咽,2.53,1,54,54,1.98,S,M
1991,男,花蓮縣,口腔、口咽及下咽,16.32,29,54.03,52,15.22,T,M
1991,男,台東縣,口腔、口咽及下咽,21.45,29,56.93,59,20.61,U,M
1991,男,金門縣,口腔、口咽及下咽,9.1,2,60.5,60.5,8.89,,M
1991,女,台閩地區,口腔、口咽及下咽,1.91,160,55.73,57,1.61,V,F
1991,女,台北市,口腔、口咽及下咽,2.5,28,56.07,54.5,2.08,B,F
1991,女,台中市,口腔、口咽及下咽,1.29,9,61.33,65,0.89,C,F
1991,女,台南市,口腔、口咽及下咽,1.09,8,44.88,47,0.96,D,F
1991,女,高雄市,口腔、口咽及下咽,2.16,21,55.38,54,1.72,E,F
1991,女,基隆市,口腔、口咽及下咽,1.12,2,43.5,43.5,1.17,F,F
1991,女,新竹市,口腔、口咽及下咽,2.22,4,38,37,2.52,G,F
1991,女,嘉義市,口腔、口咽及下咽,1.86,2,62,62,1.58,H,F
1991,女,新北市,口腔、口咽及下咽,1.96,21,55.29,54,1.38,I,F
1991,女,桃園市,口腔、口咽及下咽,1.54,7,55.14,57,1.06,J,F
1991,女,新竹縣,口腔、口咽及下咽,1.14,2,39,39,1.12,K,F
1991,女,宜蘭縣,口腔、口咽及下咽,0.5,1,51,51,0.46,L,F
1991,女,苗栗縣,口腔、口咽及下咽,2.01,5,46.2,39,1.9,M,F
1991,女,彰化縣,口腔、口咽及下咽,0.86,5,63,62,0.83,N,F
1991,女,南投縣,口腔、口咽及下咽,1.73,4,55.5,57.5,1.55,O,F
1991,女,雲林縣,口腔、口咽及下咽,2.94,11,63.27,69,3.06,P,F
1991,女,嘉義縣,口腔、口咽及下咽,2.88,7,62.86,74,2.66,Q,F
1991,女,屏東縣,口腔、口咽及下咽,2.81,12,53.67,58,2.81,R,F
1991,女,花蓮縣,口腔、口咽及下咽,4.29,6,58.17,56,3.68,T,F
1991,女,台東縣,口腔、口咽及下咽,4.61,5,67.2,66,4.34,U,F
1992,男,台閩地區,口腔、口咽及下咽,13.72,1309,53.04,53,12.19,V,M
1992,男,台北市,口腔、口咽及下咽,11.3,148,56.57,57.5,10.91,B,M
1992,男,台中市,口腔、口咽及下咽,13.35,121,51.44,49,11.21,C,M
1992,男,台南市,口腔、口咽及下咽,9.36,75,50.43,48,8.33,D,M
1992,男,高雄市,口腔、口咽及下咽,15.87,185,49.59,49,14.04,E,M
1992,男,基隆市,口腔、口咽及下咽,12.6,22,55.59,56,11.81,F,M
1992,男,新竹市,口腔、口咽及下咽,10.08,16,55.25,59.5,9.3,G,M
1992,男,嘉義市,口腔、口咽及下咽,16.93,21,53.76,58,15.93,H,M
1992,男,新北市,口腔、口咽及下咽,13.48,171,52.78,52,10.58,I,M
1992,男,桃園市,口腔、口咽及下咽,7.89,43,55.12,53,5.83,J,M
1992,男,新竹縣,口腔、口咽及下咽,8.17,15,56.33,57,7.37,K,M
1992,男,宜蘭縣,口腔、口咽及下咽,5.45,13,53.54,60,5.48,L,M
1992,男,苗栗縣,口腔、口咽及下咽,8.84,22,53.18,51,7.59,M,M
1992,男,彰化縣,口腔、口咽及下咽,27.04,159,52.41,53,24.3,N,M
1992,男,南投縣,口腔、口咽及下咽,14.47,39,55.54,55,13.75,O,M
1992,男,雲林縣,口腔、口咽及下咽,24.22,94,55.38,56,23.79,P,M
1992,男,嘉義縣,口腔、口咽及下咽,16.15,46,51.15,52.5,15.72,Q,M
1992,男,屏東縣,口腔、口咽及下咽,13.49,63,51.94,53,13.34,R,M
1992,男,澎湖縣,口腔、口咽及下咽,10.67,5,63.6,62,9.89,S,M
1992,男,花蓮縣,口腔、口咽及下咽,13.26,27,57.67,60,14.1,T,M
1992,男,台東縣,口腔、口咽及下咽,18.03,24,55.29,56.5,17.15,U,M
1992,女,台閩地區,口腔、口咽及下咽,2.02,176,55.09,57.5,1.75,V,F
1992,女,台北市,口腔、口咽及下咽,2.46,29,56.52,58,2.17,B,F
1992,女,台中市,口腔、口咽及下咽,2.37,19,57.26,62,1.84,C,F
1992,女,台南市,口腔、口咽及下咽,1.15,9,44,43,1.07,D,F
1992,女,高雄市,口腔、口咽及下咽,2.43,22,60.32,60.5,1.78,E,F
1992,女,基隆市,口腔、口咽及下咽,3.6,6,47.5,45.5,3.46,F,F
1992,女,新竹市,口腔、口咽及下咽,2.74,4,47.25,50,2.49,G,F
1992,女,嘉義市,口腔、口咽及下咽,2.45,3,54.33,58,2.36,H,F
1992,女,新北市,口腔、口咽及下咽,2.16,25,50.48,53,1.62,I,F
1992,女,桃園市,口腔、口咽及下咽,2.32,12,49.17,50,1.77,J,F
1992,女,苗栗縣,口腔、口咽及下咽,1.25,3,56.67,62,1.14,M,F
1992,女,彰化縣,口腔、口咽及下咽,2.03,11,62.91,66,1.8,N,F
1992,女,南投縣,口腔、口咽及下咽,1.88,5,56.6,60,1.93,O,F
1992,女,雲林縣,口腔、口咽及下咽,1.37,5,52.4,51,1.39,P,F
1992,女,嘉義縣,口腔、口咽及下咽,0.66,2,55.5,55.5,0.76,Q,F
1992,女,屏東縣,口腔、口咽及下咽,2.81,12,57.5,59,2.8,R,F
1992,女,花蓮縣,口腔、口咽及下咽,2.52,4,54,52,2.44,T,F
1992,女,台東縣,口腔、口咽及下咽,4.79,5,66.6,70,4.33,U,F
1993,男,台閩地區,口腔、口咽及下咽,14.36,1397,53.35,53,12.91,V,M
1993,男,台北市,口腔、口咽及下咽,12.07,151,54.44,53,11.33,B,M
1993,男,台中市,口腔、口咽及下咽,14.48,136,52.16,50.5,12.28,C,M
1993,男,台南市,口腔、口咽及下咽,9.82,85,51.86,51,9.36,D,M
1993,男,高雄市,口腔、口咽及下咽,18.12,219,50.19,49.5,16.5,E,M
1993,男,基隆市,口腔、口咽及下咽,6.86,11,48.73,46,5.85,F,M
1993,男,新竹市,口腔、口咽及下咽,11.66,16,57.56,56,9.23,G,M
1993,男,嘉義市,口腔、口咽及下咽,20.43,24,51.92,50,18.27,H,M
1993,男,新北市,口腔、口咽及下咽,12.27,163,54.21,54,9.92,I,M
1993,男,桃園市,口腔、口咽及下咽,7.11,43,55.6,54,5.7,J,M
1993,男,新竹縣,口腔、口咽及下咽,4.71,9,58.22,59,4.35,K,M
1993,男,宜蘭縣,口腔、口咽及下咽,9.52,20,56.95,54.5,8.32,L,M
1993,男,苗栗縣,口腔、口咽及下咽,8.94,23,46.91,49,7.89,M,M
1993,男,彰化縣,口腔、口咽及下咽,26.69,157,53.78,54,23.81,N,M
1993,男,南投縣,口腔、口咽及下咽,17.18,47,53.62,55,16.51,O,M
1993,男,雲林縣,口腔、口咽及下咽,21.54,87,55.34,56,21.92,P,M
1993,男,嘉義縣,口腔、口咽及下咽,27.73,82,55.54,57,27.7,Q,M
1993,男,屏東縣,口腔、口咽及下咽,11.45,52,53.23,53,10.95,R,M
1993,男,澎湖縣,口腔、口咽及下咽,5.39,3,60,64,5.91,S,M
1993,男,花蓮縣,口腔、口咽及下咽,20.86,39,58.13,56,20.32,T,M
1993,男,台東縣,口腔、口咽及下咽,21.82,30,53.27,52.5,21.5,U,M
1993,女,台閩地區,口腔、口咽及下咽,1.95,173,57.02,59,1.7,V,F
1993,女,台北市,口腔、口咽及下咽,2.17,27,53.74,56,2.04,B,F
1993,女,台中市,口腔、口咽及下咽,1.67,13,56.15,59,1.23,C,F
1993,女,台南市,口腔、口咽及下咽,1.09,9,61.22,59,1.06,D,F
1993,女,高雄市,口腔、口咽及下咽,1.14,12,54.5,60.5,0.96,E,F
1993,女,基隆市,口腔、口咽及下咽,2.7,4,63.25,61,2.28,F,F
1993,女,新竹市,口腔、口咽及下咽,4.74,7,48.29,47,4.32,G,F
1993,女,嘉義市,口腔、口咽及下咽,2.45,3,60.67,59,2.36,H,F
1993,女,新北市,口腔、口咽及下咽,2.95,32,59.28,58,2.03,I,F
1993,女,桃園市,口腔、口咽及下咽,1,5,58,63,0.72,J,F
1993,女,新竹縣,口腔、口咽及下咽,1.66,3,64.33,68,1.61,K,F
1993,女,宜蘭縣,口腔、口咽及下咽,0.44,1,61,61,0.45,L,F
1993,女,苗栗縣,口腔、口咽及下咽,1,2,51,51,0.76,M,F
1993,女,彰化縣,口腔、口咽及下咽,1.63,9,60.33,59,1.47,N,F
1993,女,南投縣,口腔、口咽及下咽,0.75,2,61,61,0.77,O,F
1993,女,雲林縣,口腔、口咽及下咽,1.85,7,63.29,68,1.95,P,F
1993,女,嘉義縣,口腔、口咽及下咽,2.22,6,51.33,45.5,2.25,Q,F
1993,女,屏東縣,口腔、口咽及下咽,3.12,13,60.08,63,3.01,R,F
1993,女,澎湖縣,口腔、口咽及下咽,6.75,3,29.67,30,6.73,S,F
1993,女,花蓮縣,口腔、口咽及下咽,3.38,5,49.4,46,3.02,T,F
1993,女,台東縣,口腔、口咽及下咽,8.09,9,62.89,59,7.76,U,F
1993,女,金門縣,口腔、口咽及下咽,4,1,64,64,4.59,,F
1994,男,台閩地區,口腔、口咽及下咽,15.81,1586,52.92,52,14.54,V,M
1994,男,台北市,口腔、口咽及下咽,11.44,151,53.62,54,11.36,B,M
1994,男,台中市,口腔、口咽及下咽,16.11,151,52.54,54,13.39,C,M
1994,男,台南市,口腔、口咽及下咽,12.04,106,51.32,50.5,11.62,D,M
1994,男,高雄市,口腔、口咽及下咽,18.18,220,50.46,49,16.44,E,M
1994,男,基隆市,口腔、口咽及下咽,6.88,12,57.25,51.5,6.36,F,M
1994,男,新竹市,口腔、口咽及下咽,9.03,15,59.73,65,8.6,G,M
1994,男,嘉義市,口腔、口咽及下咽,23.84,29,52.45,52,21.97,H,M
1994,男,新北市,口腔、口咽及下咽,14.14,197,51.34,49,11.86,I,M
1994,男,桃園市,口腔、口咽及下咽,9.42,59,54.1,53,7.65,J,M
1994,男,新竹縣,口腔、口咽及下咽,5.99,12,52.83,53.5,5.68,K,M
1994,男,宜蘭縣,口腔、口咽及下咽,6.1,15,62.93,62,6.23,L,M
1994,男,苗栗縣,口腔、口咽及下咽,10.14,29,54.17,52,9.89,M,M
1994,男,彰化縣,口腔、口咽及下咽,31.74,193,53.1,52,29.07,N,M
1994,男,南投縣,口腔、口咽及下咽,16.39,47,52.47,55,16.45,O,M
1994,男,雲林縣,口腔、口咽及下咽,29.01,118,55,57,29.78,P,M
1994,男,嘉義縣,口腔、口咽及下咽,21.55,65,52.63,53,21.87,Q,M
1994,男,屏東縣,口腔、口咽及下咽,15.49,73,53.37,53,15.33,R,M
1994,男,澎湖縣,口腔、口咽及下咽,8.04,5,62.8,64,10.23,S,M
1994,男,花蓮縣,口腔、口咽及下咽,24.66,46,54.3,55,23.96,T,M
1994,男,台東縣,口腔、口咽及下咽,28.91,40,57.45,57,28.87,U,M
1994,男,金門縣,口腔、口咽及下咽,5.1,1,39,39,4.1,,M
1994,女,台閩地區,口腔、口咽及下咽,1.79,165,57.51,60,1.61,V,F
1994,女,台北市,口腔、口咽及下咽,1.52,18,55.78,60,1.36,B,F
1994,女,台中市,口腔、口咽及下咽,1.71,14,58.43,61.5,1.29,C,F
1994,女,台南市,口腔、口咽及下咽,1.58,14,60.86,64.5,1.63,D,F
1994,女,高雄市,口腔、口咽及下咽,2.02,19,64.11,67,1.51,E,F
1994,女,基隆市,口腔、口咽及下咽,1.49,2,45,45,1.14,F,F
1994,女,新竹市,口腔、口咽及下咽,0.77,1,51,51,0.61,G,F
1994,女,新北市,口腔、口咽及下咽,2.81,34,53.71,55,2.13,I,F
1994,女,桃園市,口腔、口咽及下咽,2.44,15,49.8,44,2.1,J,F
1994,女,新竹縣,口腔、口咽及下咽,0.53,1,81,81,0.53,K,F
1994,女,宜蘭縣,口腔、口咽及下咽,1.76,4,60,60.5,1.79,L,F
1994,女,苗栗縣,口腔、口咽及下咽,0.64,2,68,68,0.76,M,F
1994,女,彰化縣,口腔、口咽及下咽,1.35,8,59.5,60,1.3,N,F
1994,女,南投縣,口腔、口咽及下咽,3.11,8,48.5,52.5,3.07,O,F
1994,女,雲林縣,口腔、口咽及下咽,0.97,4,62.5,62,1.12,P,F
1994,女,嘉義縣,口腔、口咽及下咽,0.69,2,55,55,0.75,Q,F
1994,女,屏東縣,口腔、口咽及下咽,1.11,5,55.4,57,1.15,R,F
1994,女,澎湖縣,口腔、口咽及下咽,2.19,1,57,57,2.28,S,F
1994,女,花蓮縣,口腔、口咽及下咽,2.46,4,66.75,66.5,2.41,T,F
1994,女,台東縣,口腔、口咽及下咽,7.89,9,66.78,70,7.75,U,F
1995,男,台閩地區,口腔、口咽及下咽,16.56,1684,53.1,52,15.32,V,M
1995,男,台北市,口腔、口咽及下咽,11.92,156,53.71,52,11.84,B,M
1995,男,台中市,口腔、口咽及下咽,16.87,167,52.89,52,14.53,C,M
1995,男,台南市,口腔、口咽及下咽,10.66,97,51.75,50,10.54,D,M
1995,男,高雄市,口腔、口咽及下咽,21.55,272,50.97,50,20.15,E,M
